lam,mu
0.7953227411985275,2.5930122950131915
2.158175581525304,2.328883933442559
1.6495481350142533,1.279124448217838
1.4664752482454722,2.122432479233941
1.4763267633291497,1.9782256130231097
2.4821617945576184,2.3735202730098797
1.44976257456611,2.1214776069759087
1.0227984953088762,2.169433643300233
3.5987924265626035,3.0614746429587827
5.2548106712335425,1.7119229838333168
2.1447422585839826,1.9278279021851832
2.2185963323114355,2.319655863808276
0.36846369258316486,1.334674910778972
0.7573165680125685,2.049665050448917
1.7354595399504618,1.7619143446636951
1.2148643052817774,1.4942084532704492
4.096184007631331,3.052165988009226
3.042048970474419,1.7261768266996074
2.0229118096775984,2.9809073115769245
0.4812633327503362,1.1682547520572255
3.511447849638116,1.0371402330183235
2.3768446867644983,1.7434586039398352
2.293013015610586,1.9926420656996016
0.6970096198641887,1.5253200862453256
2.315136803532036,1.6960977740612373
2.793522870044537,1.3027992866893892
1.3875255085332696,2.5286226359929858
2.0734314706029187,1.4122107491395417
1.214593213590805,1.9407639471210656
0.36408043574029747,2.7785510470953794
0.6504980850127553,2.1488526229816034
0.5619112289571304,1.7917295115019107
0.7954484741799608,1.915654288556641
0.3653577843376638,2.5005893921400473
4.370743040338228,1.677757393987024
1.9849278623242588,2.5353475314020164
0.9415766592333884,2.144063200594702
1.5393023397822592,2.7794898886056028
1.1016424888893537,4.107122374350551
1.6072581457796327,3.259200974618481
1.02362806040023,2.0055338009455337
4.6883179243908035,1.2037115969047998
0.8563606304533358,1.5313057991973318
2.708938883158702,1.5853975135693754
0.6284238250719498,2.154048780405212
2.2450406971698453,1.7110139596372365
7.085268214685316,2.187599067998171
4.949029784399479,2.0924486486819696
5.1098416223085135,2.1422766502960213
0.601591009969961,1.2292583039359477
3.1213291254230042,2.275450707274408
2.0916753606255254,2.2565190666597528
0.4914203214445395,2.4331390260764976
1.0163540832391305,2.7153803613330423
2.0400724556745327,1.9934748699474398
1.809573774712791,2.4173145895590125
0.7393008847399123,0.4658685944293562
2.00923243319347,1.32148519061832
3.0252307039221344,3.219922255172062
3.623593667401431,1.4696058585023524
2.6085888163919777,2.045675680848713
1.2759047978886604,2.4191674091276187
2.211960144427751,1.469779676430535
5.241598020623431,0.9243601630380079
1.4668395140143613,1.858628522169183
3.0699713145031597,1.908965940775506
0.8794770412543124,2.589473906679057
1.0295132849818116,1.9060796447176143
1.5293004186839683,2.439987126993079
5.779689973345738,2.4100404770349275
0.7807288173273709,1.9769502007341306
0.759747840875053,1.013360421607612
1.3678605976560918,3.264734987210833
1.725240064609606,2.2269521469500004
1.0949615166894442,2.734831465907623
4.930243306123691,1.2850344593161738
1.114484519241148,0.9436957580150385
1.9661713555514497,2.8912925442339685
2.400038271643718,2.078843821613169
3.747257885677416,1.8300480827948498
0.6536463479037112,1.3985277546424173
1.6126159176089114,2.096903783254367
0.4384930183742873,1.9772255016943703
3.0995281394455922,1.4084688703737391
3.8776885876708898,1.2886963917317118
0.940770181969317,2.9336192613858425
1.440364433538997,2.141338577529341
1.3987128670912876,2.211370313086747
0.631834446567293,2.271975033761739
0.8198040069335223,2.993813880836917
1.5831885337847793,2.5411531773634084
1.6662780688414376,1.8578282049957762
0.7182227646163741,1.528256203547893
2.0779681910788423,2.1057020887781017
1.6983734751267947,1.8588518657342983
1.1275050936665554,1.7002285518507267
2.0994928156813844,2.593507823099496
1.0639389355568305,1.2905817456487598
2.956218900340623,1.1700818650437104
2.283056126689078,0.9010452326439645
0.6300241441531509,1.7085777651635627
0.8312297785410457,2.1798536570391116
2.7026676040513693,2.9719498710755947
0.4087654448230876,2.1423693396907666
1.3915109330971882,2.2994698332938435
0.9950358502884945,1.66345756566469
1.8087752377197939,2.6951170213939086
0.7357215775164414,2.03565600948198
1.8141249854166352,2.4518385883982976
3.0775729073532863,1.7580020616937069
1.5332683322321832,2.2248771313017297
0.8967821457524333,2.7061087408227347
1.0586444609135328,2.183024358634685
1.0783879784874395,1.7445076253136356
1.515663058549028,1.7424813200018758
1.259985680057327,2.1563191437522415
0.8107946122951171,2.0191100237498376
0.057249205613798954,2.339018661698267
0.7166650576126979,1.3996323625398888
2.5388519894324055,1.6540056900019617
3.0286960720091405,2.573799088311557
1.3209188236405613,1.369315288772627
0.4287466256000227,1.1020782331080672
0.718539488334012,3.95913352881726
3.07274374477335,0.9229140369682756
1.0220017559709793,1.895138668283124
1.484734921221691,1.2323982627865187
0.6159195595151548,1.1527054818690972
2.60955121211296,2.269747292734854
2.9133008996435534,2.470101967035531
1.1035173149512558,2.6197040539187797
2.9840261947009767,1.41572334172444
0.07497408828093897,2.3305140020439907
1.1475276540803234,2.1402987496187156
1.085429074949857,2.4630058972336704
0.8633129266454642,1.2757522267161365
1.6138117823792095,1.4789311835061678
0.4477683728187914,2.643579653477525
2.3723459712276345,1.4391520129980442
2.9516057737406314,2.2949013453244724
1.6997153187030845,2.436040623919347
1.1634374851765732,2.431136422327065
1.0563272848575305,0.9879472192295407
1.2819489176856955,1.5381351315637484
3.972806395095349,1.7163742758450546
3.4587761629820153,2.7567294306859065
0.7373896459338033,1.1053325168223864
2.044374411805454,2.257790057924279
0.8296222022190908,1.662762579375998
1.801654717214991,1.2871612919518278
5.356280691560288,2.500553298102587
4.679400444381655,2.2949999654133095
0.8378790428470528,2.719964896687351
4.7138287061711575,2.6721317645882388
2.357689782143417,2.0949304326109957
2.840633758684769,2.215830567645974
1.6586473268800337,2.40965569978697
1.0823140967416798,1.9489460335810849
2.668457580653906,2.4672595688317633
2.349208791700959,2.4155075842407867
0.3784470024753755,1.4992463454938785
1.1232990354414703,2.525828892983198
2.8093169627010797,2.1808862042928743
5.875058164487371,1.7430643923603912
1.4005329226495253,2.0427130941287404
2.637297816467056,1.562524147480472
1.6723924418277678,2.790099418919231
2.02603660486672,2.0084706564592847
1.0997807427409836,1.6436708398925712
0.9591958121601085,2.7195353009393055
0.35880791478752433,2.1825442297745448
1.3416453545040439,2.3569577510952877
0.6886083853895624,1.5470582135465438
7.053857045971401,2.2864322111508453
0.9740916258562567,2.0464814003103378
0.8631290822486001,2.5955462570811862
0.4155747276888418,2.5680411911628602
4.332539745060564,2.3004954017191936
1.6314818771446749,2.08842272314217
1.535104339879243,1.4199975103955782
1.7908931420724383,1.9651822049540677
1.6255486574187104,2.3446430879493785
2.5954700018481742,1.4381868818833645
1.9540951381942555,2.0786046270021123
0.47608501494748195,2.816512145171186
1.2618147891740334,1.613070853087289
0.8501450351440042,2.161485023849503
0.6333773590604763,1.728596634771289
3.214410088245698,0.9214192531106256
3.4599680620958426,2.6279939085897777
1.0496512108272995,1.7148486433458576
0.4117548746599329,2.2582166107321937
1.0609471990919244,1.7070115979807323
1.7837144607759192,2.5890087466697222
2.9323678731898357,2.0017732028861124
1.4805345779461825,1.168082227425773
0.9409136743417228,2.1296413284947886
0.9561972351403385,1.8401926734582785
1.6246802403405556,2.070460273035744
1.1627475943718333,1.3906129051265306
2.1972130328651516,2.9277908398743673
0.7359906868755253,2.3831444468546654
0.7384320339050596,1.883861412698399
2.619795497042616,2.954482862585327
1.3262766346571602,2.332306247181822
1.6650618109951274,1.6574535501601988
2.3236929650702045,1.9023629260781523
0.8764984258775699,2.0809049322970616
3.217270456622806,2.294965303586024
0.8265444596532825,1.343420653773892
1.5755886481365282,2.393990264507957
1.7530060154654292,2.842176841280628
2.926007357743358,2.065420904234877
2.143823874576098,2.659272513640516
1.5950055680180915,0.89469664128633
3.1658866777528667,1.431354680697086
1.77049312938009,1.0303947244693887
2.068217376312492,2.758331224376637
3.530077243771534,2.201577492926758
2.1735038147127224,2.0642602573661826
1.7765303541154003,1.909213985583466
1.97955045692135,1.7539910807101602
0.5182516915081011,2.3391793598159776
0.4124151927131671,2.239378869179054
4.947894616207385,2.963174072669413
3.276101269773581,1.1981524845512943
2.8802465796169145,1.4750940595124709
1.2677171724682446,1.4254340688451694
2.2330233459404103,2.0529094057638946
0.964839675892016,3.0053501105222
0.6398742841236149,1.821836663795764
4.586950960779642,2.4566615882702414
2.112014357517913,1.3743377320751247
0.9510181633722589,2.360550671312454
1.1963000378302657,1.781887171437442
0.7162238919840084,1.9151755174453127
1.1379773709910421,2.5401299907229413
1.6224470135167381,2.443697790035165
3.0287994692090985,2.18163759641152
1.4443969059168291,2.1486986842947053
1.7967059098511982,2.0784635194363252
2.26580082894804,1.6254246792432334
1.658307856640849,2.0970186673248556
1.592480128016635,2.3348453629353383
2.5793910622400125,2.016910327862196
0.20868602918118162,1.6115008887106559
3.442191601983992,1.858657514176358
0.6940288622129192,1.298313088781235
0.5221788175358315,1.6110952519934543
0.9196525686709419,1.7879837804021244
6.368528475451204,1.9638263979021127
2.7245471459858948,2.665097028870547
3.241449096318207,1.3498364480988982
0.3791187432736023,1.6856830717851858
1.0895000072461265,1.759650730124236
1.785602546645588,1.9558127149180726
1.1098143847290762,2.0532682002019835
0.3228910211865512,1.8616052793598876
2.407149572512306,2.2778033354952276
0.7282369898940954,1.0865986910526249
0.9340577254511214,1.6346850169036997
2.1762564043651005,2.612369230480615
2.02422230999735,2.1584637261214246
2.0542124016112746,2.3530100794653026
2.6336218407962737,2.4386758090077416
2.514314272894781,2.556086294315829
1.1742513961052294,1.499469523715406
8.237350801386654,2.3642782855976257
0.29204897035266897,1.5234323129451497
1.1519832370210528,2.029499485086662
1.4084116955545007,3.704231832042914
1.0423968060333892,2.2278009795451554
1.6098203665989927,1.592789836139758
0.19659634669524342,2.3048063678346473
1.309993101407721,2.279747113738171
1.4713488339181913,1.8948094451740662
4.2483694544305886,1.621048760906158
0.8249888473983671,2.722648857632868
0.09305742168396715,2.3920705274900085
2.304969741496486,2.410251305305457
2.8642695984974895,2.303244391691487
6.185739767339483,2.296419281467194
2.459207601703147,1.5741335544880013
0.2062125716251772,2.172642129627706
0.3295866173101102,1.007983925896643
1.911292132763675,1.4785249978526551
1.226473277676585,2.544181631592217
1.549593790058186,2.4558454175229003
1.4479961787828666,2.0603238514885724
2.28286441658156,2.230305839883515
0.9460621251497902,2.6958790632092686
0.21891036834087801,1.7641164431932723
0.5423088894457855,1.37913990800859
1.1344752941697964,1.1598922826153895
0.46975702222021376,1.8791374148196693
2.628484936948697,2.2583830728620455
1.9062720516376883,2.4717435311021934
4.439082347984635,2.4862124084678077
1.638139173514112,1.8892522012428317
1.1386452377022838,2.522683875343629
2.1858731389764756,2.924431940133464
2.4658038454691544,2.463364239412095
0.40916223667629953,1.7025355776570466
2.9287676404350225,2.6521693121951024
1.1728647899271007,3.0859731264316714
1.9689277549361388,2.0522379910985924
2.004780182632688,2.135128594553876
3.445952956968312,2.230684340778874
1.0308071815261488,2.4771783783493575
0.6731443297301611,2.4559827851147085
0.941883298598647,1.5421667759823499
4.0450714914130455,2.281989349823212
1.4265788641723347,1.3982469986125359
1.5265721122420564,2.307704191452734
0.690448118168448,1.9555639109481504
2.90935304733246,2.2936971637831935
1.031240212881209,1.7881905722047928
1.863325479704455,1.8651164229024473
3.656098323431929,2.8612690071212468
0.38916255606109373,2.096884590086104
4.414717434082839,2.040679638074234
0.7730403596015838,1.9860656244020416
1.0641408909480812,1.8461350174070312
0.8989261439502021,2.0617845949408182
0.48023407259448897,1.9788765834232542
0.991399935618883,1.7696281455868492
1.862269238746006,1.8003641892045512
1.5276610153005639,2.240730021435394
1.9219609589551727,2.3467767505398363
2.100212805209135,1.8530036313496385
2.1019477157339703,2.0977165263135906
0.452948983219759,1.1084141956802487
1.0154221127004401,2.0428073874407535
3.0820600083585354,1.9837167217028329
0.7796788331625598,2.400338370394497
1.3870933925883409,1.8773821370744557
0.7407740707030281,1.6091379641264911
0.5096201857515211,1.840408076996483
0.7151529086277195,1.8904945412832617
1.2197956851043488,1.9812984944162189
0.4283514892578405,1.321386803132316
4.099002288888424,2.2085052581157405
2.0294134869740863,2.6951065057150227
3.2244051173180273,2.1143808518314633
2.5425233024455163,1.7777190792772295
1.6165969062672556,2.0589653408172754
1.903223594790778,1.5865128489878622
3.7791874845639395,1.4918882611893594
1.1181300502206029,2.2952370378023907
0.07589473467080154,2.7309660507706175
0.6366201670561894,1.6264587210868373
1.4989943461819375,2.2816506639655105
2.115690044503969,1.8691179678902878
5.746160259481285,2.3612383261113967
1.156081654660706,2.7377036189725383
0.32368247307217873,2.395924710497056
0.8032095672631383,1.426030682553515
3.6828054890252937,1.1672255707397068
2.289521229420599,2.116368274822333
3.7763174369213632,1.9355471379249765
0.16569748048002242,1.1807305785753939
2.2721053874875707,1.5284188028599113
1.5797236488515574,2.563038186251009
0.5547740802918923,1.8130195484309122
1.6647374548593792,1.903364504122605
0.6763468634929364,1.5014086959432196
3.0716699548968003,1.5128840466804088
0.7962780001428897,1.2076072227746113
1.5971870326212039,2.142781671819554
3.0811805091448825,2.1231506371184623
2.3493496158683094,0.8058536712292769
0.6496868690211293,2.649894474703388
0.7545065201616367,2.505369808444868
1.2083470960209495,2.0368769717759587
2.110608983482482,2.592677976906892
2.329992306130755,2.848229670569977
1.8028900665124346,1.7864969609782975
0.9934618094866049,2.282074819949417
0.6878462579021364,2.7272983343618633
1.1736212737881067,1.411662275388369
1.8759230250995937,1.7229202995173731
1.8737915867411952,2.2675027129128753
1.4650128492623165,1.4436049991594466
7.001739516555561,1.8083744278863387
2.6090877851688488,1.4912402860672427
1.9723849431649307,2.185753068705967
4.021477929246299,1.6651911733111573
1.366716905296069,2.3045913426047364
2.9238463946807554,1.9161979912132248
2.461616289143295,1.479059767495313
0.6120027821948242,1.6709489037241714
1.0664238432543653,1.3697890748235
1.0205034481694293,1.3832719809336518
0.8253238907940361,1.6644250912906684
3.022983360659984,2.1463998128246184
1.7829527395030975,1.930623069185021
1.9950103986764343,2.239755020176128
2.7872948222502254,2.241407500662373
1.9780798354822704,1.6643861260423345
1.7716571186973074,2.125247882572009
1.6346274726473833,1.3763308301987485
4.1468204619415285,1.497128009909165
0.8661104776809988,1.3454163049280214
1.1223164862834323,1.706982639777202
1.131380762169147,2.0971712771195645
2.7384903739063633,1.761463239453243
3.569137354041933,2.2029424322523132
0.34172304925708674,2.284319822530643
0.857647297421481,1.4863050301775143
5.5380776479823455,1.773663797882166
0.8673204054555811,2.804201992791674
3.364834559009668,1.400632176705077
2.908209781384041,1.6784788104712756
2.1666644971208435,1.7808214557607704
3.6712752831887396,2.2010724097185492
1.4305780148797291,2.0578522913638944
2.1904299872172435,1.6907460231682336
4.017436442259541,2.623429609167918
1.2226712720359132,2.146012852899653
3.0837201479743586,3.6834459595989006
7.023721671594149,2.392011387474163
1.4929951644687953,1.882209198022262
1.1271047895260102,1.5550171947427074
2.0857864828669666,2.17071395439752
4.263991167684632,1.6233356454978896
1.5137980541857998,1.4003874343664846
0.33005116722165895,1.2559850566379203
2.264233239848245,2.5889198352103855
1.7073091919072347,1.8268381930381024
0.39839025527980554,1.911463451421661
0.5473968416869559,1.3441437218649577
3.4296443985619884,1.9898577310781647
1.2455363762718552,2.669012668732865
1.6298261418739588,1.9745736577898976
2.292676401379323,1.5995065865880436
1.0523649688536199,1.6758580658024491
1.760912535647468,1.5475237072519263
5.100653687817637,2.2103174872488296
1.0094617126097762,2.0149248855010455
0.10322715356327695,3.3512569553652827
1.3381019271895156,1.9377094227088114
1.1357654383795366,1.9554791673893754
0.7562455079844895,2.0739713005187994
0.8934168374260684,1.9978637318005807
0.9126685149883229,1.9648804167681329
1.7059550260507195,2.11313950592656
0.46107612028065315,2.2185937619570937
1.7432885910636386,1.6899587979236141
0.8164825957867178,2.1240726086272326
1.3533293597745453,1.9335745959306523
2.1510756366911896,1.753484882152897
2.169731998174102,2.43097452127146
1.0871060610174985,2.0931698626008455
2.59481947292713,2.0503242140593
2.7593335135384556,2.833747952014688
1.3312317464821766,1.9866575468606422
0.167192024000237,2.40762983116505
0.3412963939178461,1.4026907443414518
1.8938849926336743,2.2586138667569715
3.4216083780217073,2.43310983771656
1.8183956920629212,2.483162447094754
3.0997790697282164,2.067252942834408
1.5222467103993822,2.1461025658011126
1.5850287045914628,2.1330113886302375
3.3714582328970164,2.5081964500020137
2.1458359230958175,1.499008226116897
0.042843273790679426,1.767483098496236
1.0225278805578253,1.5487736776758685
0.9204495053748204,1.1126166089212512
0.8270978067290237,1.6792465185024537
1.373007839142418,2.4228153033749393
1.8262193473243797,1.5424741223895548
2.7440903771579745,2.2755813506996705
1.1797547631005862,2.1371230654544644
0.18069210772520145,1.107035129216605
1.9934190356881452,2.0860085515001754
1.1034300933973604,2.4841103249035035
1.072379236457979,1.4994379571477152
1.9062990895562053,2.566580824330451
1.92537653871849,1.566326631016481
1.422987062405962,2.722553924271257
5.474818640425262,0.7693549108815887
2.635401390117892,1.6282188892145453
1.1787927316576683,2.880929580539259
2.8829774145511387,2.1534723515593748
1.3109503813015724,2.059266442336531
0.9603534982626237,1.7050903467089087
1.410727446662496,2.236367326163248
1.1400165603834622,1.6767255459533412
0.7184394545077243,1.4887374393756665
1.5767824643832424,1.200463277616947
1.4583211420893585,1.295217968916777
1.224671768025017,2.119563564641546
3.660344378652571,1.7560067071832886
0.8173027955021862,1.9356765768122652
2.734270642574031,2.188145906552779
4.954998973246604,2.217274436274343
1.0562993324224328,1.8551610576790198
4.019029129893117,2.1124398086786877
2.3367933238135232,2.1643606509139963
1.11679364076109,2.4855818713242948
3.9911278536860673,2.2409633230841903
2.7958735231193104,2.1643676483050736
2.2824949104639773,2.8643781070409555
2.2462981125125676,1.9605396780510789
3.634737848991848,2.1958536222985403
3.3044121423063073,0.7538361430597101
6.10624174112213,1.9593408857693646
2.7045928404522788,2.461693227440663
1.839317231691363,2.0870518498599973
5.407056577726364,1.6607770693348458
0.21229166284928977,1.0299885516672247
1.3775931634154384,2.076041893258338
0.20619987018469016,1.553464673113855
0.4102845002644342,2.3196131832333
3.816923742642999,2.3855054485033858
2.177586309104189,2.5124761557875015
2.514941059072205,2.5690295344048275
4.741713506326665,2.076821467567071
2.441090253961058,2.2417457641826872
2.7267610779777693,2.7979500799747767
2.06745084292463,1.5817684359359387
1.1787279982875827,1.1881220879742962
4.216768350748759,2.1381301993248116
1.0940845231069674,1.8284803920600696
1.1551859475768211,1.913851423342027
1.5089699229087405,1.7816612933750062
0.8396508473314528,1.3323524019081372
0.5366787004890247,1.3968360296144358
3.8990065396568148,2.121557729435467
0.5382322088462175,2.0319041454020974
1.2340700900830701,2.2212023059600794
4.686188241951202,1.6166693307840192
0.21504736988938591,2.2730242194425756
4.436474363807962,1.4562654270870579
1.0918490769979525,2.114172098410687
0.7544720305278615,1.0634834943349563
2.8083308433238456,2.0550696581906083
0.35100376421673024,1.5299117690294313
2.9533489943063502,2.9449080151772655
0.6448832078673671,2.054048099430003
3.077657664652406,1.564561828326975
0.46773631755684464,2.359488855176018
1.4194451760670586,1.056520851583119
1.0883529667022507,1.9937645953538208
4.513896648093467,2.1972133656369164
1.1468777882122407,1.9484924883225045
1.4174735279562103,0.7496959776413357
1.1788734595124435,2.13181335485179
3.6929083208438174,1.9007956319338293
5.243793595020888,1.4995172978654079
1.8757170637138274,2.1489884783406437
1.2762529184133917,2.5095021030123457
5.35445015589522,1.5793110995805615
0.11996133047764075,2.146137037645996
1.1084097038065073,1.6470984434808886
0.9641901667248051,1.4940901172857053
5.37239504078839,2.214465631824624
2.4071088860618692,2.210080274903266
0.8110234705175525,1.972828760235686
0.9344519687377589,2.4036256014764463
1.4223139870732462,1.9365191684575473
3.2187612367546867,2.000242133792368
0.020122832687933332,2.2554614160848625
3.8744100945920974,1.6291846153666272
0.2643922463558968,1.10370952646773
3.0972237771370543,2.2843858812107123
2.76432551876756,2.2596536889967522
2.5706713243001467,1.832377441797911
3.3863032157765813,2.55324644969501
0.39762230429969453,2.156460574384057
0.6021299985965252,1.991894652987212
2.316512137305161,1.554876977319339
0.6808155370198326,2.0478843503208504
0.47179579631986046,1.6625945902478472
0.34084268144208796,2.991057278957078
0.5639616232704813,2.4879667406043513
2.576961371784449,2.371504249220715
1.8094449879084962,1.778883734321086
2.429895496327847,2.6100489070890847
4.08155708575379,1.7585078125472065
1.1247965625175491,1.5965181425934953
2.3375563131511514,2.6041252662882908
1.6226200037129266,1.8294533686989793
1.465661884337087,3.0275088109139676
0.9290852610107642,1.896333634720226
3.125145756769176,2.1685634695366414
2.1104948764546374,1.753570407862669
5.415589475710071,1.734148807012302
2.352314101936996,1.654074647156214
2.87479248090112,1.76211216148344
2.6997177901240206,1.8685455681249419
3.1038123618744513,1.7056863377745837
0.9305438570451016,2.00720327851485
0.1579157152318991,2.506832541675465
0.5156098349077138,2.2995622462409573
3.673129024188385,2.5999277676916828
0.2933784182255466,2.3901066952357315
2.119294939006923,2.0532966673398363
0.3819368938975277,2.230155461884214
1.4606626510637042,2.4875367294166506
0.9440038683488193,1.2419015194021168
1.0624971766049671,2.108646895639593
1.6169094298359528,2.3123417408722955
5.555533054864579,1.1449257581324719
1.4955692224550705,1.7381447310863158
2.791920272135954,2.787822453192158
0.24198071499512558,1.2484751452815872
0.5574672806293858,2.1587600999906984
0.9720475046151047,1.6223566749248852
2.1220851277539605,2.396705026820156
1.7447880575904704,1.5793111806436007
1.9959044460041653,3.6006481880660677
3.9689228794694054,2.6144596828507503
1.7246482218229724,2.2589035030545013
1.6054278398264563,2.442273287349711
4.087712125187373,2.087016881718564
3.0735493492275396,2.3071641717385156
3.058730705585025,1.5863954358961123
0.9195274139579411,2.2342361362035206
2.2012336172561033,2.042268888049313
5.190235395297102,2.201327774129216
2.326279969831611,1.8699198425999133
2.7956253322323272,2.2682122556568234
0.39089567794570285,1.7665510474044797
0.4993410179541088,1.5190560212519497
1.6226134545920403,2.8278737138402366
1.3060527500389694,1.8765142892343576
0.8779077138159446,2.4897697027306287
0.2321130480620938,2.5660974941257253
0.8153917320141787,2.083011062183796
1.7775703627590826,1.6024487384093604
0.31593796984885997,2.040663579641996
2.6142255037069644,1.4409991897822034
1.9925402089732622,1.9072970514331287
1.5884205000648146,2.926455385281981
3.8377447800105453,2.6051851891813365
1.776828605973698,2.036609998300268
1.932671377493422,1.3910542785887179
0.4319495479309809,2.4882733885937554
2.2142001623127245,2.0987563356719674
0.23590727572597406,2.6095426277776204
0.7042409466925135,2.0966137188129683
1.199071931892161,2.8230193949283784
0.9410615749246759,2.0185539053143717
1.7955503167783198,2.913595472416489
1.1733913405998257,1.5107082504018898
1.3251569921856612,1.8993538562754049
2.980926565550955,1.8334617820637211
4.298555400656627,2.0714149535845703
0.2705829502330336,2.6869333245246185
1.7826898881899427,1.9543541682352035
2.817496345253647,2.188545308415287
1.2734034171134112,1.8546302491700581
2.0163642047182164,1.8684596406033611
1.1664654214464205,1.3521812474611887
3.301009015339048,1.746083652488623
2.035719299619063,2.003003656420615
2.922310731004762,1.866367051142603
1.5919506652986675,1.8943612137753163
5.8819927099033285,1.0076204058224332
1.062404013351922,1.415134454809548
0.20371742389947212,1.0599209708775774
2.944039664949037,1.898196912875168
1.1915309870824755,1.6077083585230016
0.8901546724606434,2.0059139102517327
5.0900194765701245,2.563770040491262
2.028634968225356,1.5548223593741861
4.196452723866903,2.7920062368574783
1.9161576258958077,2.0052998126078982
2.835921199645815,1.7578754959249092
4.0829577525953376,0.9133425989181101
1.086264407942938,1.4255758676577703
1.9671200776006674,2.349489106574234
1.6726543743834186,2.339188167593787
